Goal,Analysis variable,time,heatPumpSystem.declination,vol.V,heaCap.C,rad.n,theCon.G
vol.T,ST,410.0,0.0,0.0037583578536927835,0.004965718174320449,0.016410178915872275,0.9845297957649402
vol.T,ST,420.0,0.0,0.004113070044988006,0.005334975155016473,0.01761621888440576,0.9809955912374912
vol.T,ST,430.0,0.0,0.0061638415607224014,0.0077986578020885254,0.019246522445762547,0.9743046768157547
vol.T,ST,440.0,0.0,0.007188362646777076,0.00913358962772371,0.020653431607189576,0.9698914182571966
vol.T,ST,450.0,0.0,0.0055965426952325915,0.007296262202203889,0.021102096932778782,0.9721722531699454
vol.T,ST,460.0,0.0,0.0037355025677043414,0.0049690711504456805,0.02020863689325269,0.9780580341772421
vol.T,ST,470.0,0.0,0.004114573508995042,0.005254099411547914,0.018353656037213534,0.981554337496763
vol.T,ST,480.0,0.0,0.005594634468476631,0.006955172547511675,0.01639995410259229,0.9819804144606518
vol.T,ST,490.0,0.0,0.005807626604701807,0.007250778768549727,0.015023776025750528,0.9824101487722847
vol.T,ST,500.0,0.0,0.0042835223655203905,0.005469675547653612,0.01449958469493492,0.9842352336508488
vol.T,ST,510.0,0.0,0.002537946093220529,0.0033359140929921836,0.014842426822982063,0.9857349061091348
vol.T,ST,520.0,0.0,0.00237054363283257,0.00302565614200786,0.015900499674124068,0.9842404937243248
vol.T,ST,530.0,0.0,0.0037619332878647475,0.004634924498832602,0.017324550443553494,0.9797770888427009
vol.T,ST,540.0,0.0,0.004492232731719447,0.005572554281011532,0.018552396497263823,0.9764893389529266
vol.T,ST,550.0,0.0,0.0032359748258427978,0.004149443415766603,0.018954910573882173,0.9779563062823442
vol.T,ST,560.0,0.0,0.0019985896714258032,0.0026449434095918117,0.01820672305253087,0.9817746299779816
vol.T,ST,570.0,0.0,0.0028460162140991375,0.003586696424945736,0.01662426043787238,0.9833593132401783
vol.T,ST,580.0,0.0,0.004600979740121698,0.005685914108278127,0.014937570957044816,0.9826565356016305
vol.T,ST,590.0,0.0,0.005025882306937263,0.006265649710527782,0.013737433948568478,0.9826061210137647
vol.T,ST,600.0,0.0,0.0036718484786369917,0.004690492272173638,0.013278776124145674,0.984409706211381
vol.T,ST,610.0,0.0,0.001972776359596212,0.002599536629807087,0.013586121039202067,0.9863373608326219
vol.T,ST,620.0,0.0,0.0016591452107885757,0.002093758992045037,0.014528038362337554,0.9857318021874438
vol.T,ST,630.0,0.0,0.0027929243788092535,0.0033702521056026176,0.015793437206792615,0.9823429261846006
vol.T,ST,640.0,0.0,0.0033952487712196624,0.004134978449162574,0.01688529005756633,0.9796771797243177
vol.T,ST,650.0,0.0,0.002271940868840254,0.002870576753360021,0.017253844597420128,0.9808567312308829
vol.T,ST,660.0,0.0,0.0012582288388533762,0.0016592681723856357,0.01661429657768913,0.9837849340760375
vol.T,ST,670.0,0.0,0.0022305820244317882,0.0027861916256099388,0.01523462672562112,0.984539742037544
vol.T,ST,680.0,0.0,0.004046834525786654,0.004984835693803131,0.013748488756678159,0.9833336644328445
vol.T,ST,690.0,0.0,0.00455909908717245,0.0056801352028181245,0.012683088732035972,0.9830318869303937
vol.T,ST,700.0,0.0,0.003314504894636237,0.004236458159563,0.01227625559401226,0.9847665725208817
vol.T,ST,710.0,0.0,0.0016759304680682532,0.0022137737266498,0.012558035132164271,0.9868568468388816
vol.T,ST,720.0,0.0,0.0013146146458095985,0.0016434493443220318,0.01341204655260545,0.9866937135634476
vol.T,ST,730.0,0.0,0.0023293420409367565,0.0027653593287918703,0.014557191209141158,0.9838938387899494
vol.T,ST,740.0,0.0,0.0028755581321640105,0.0034495751166939395,0.01554814155237168,0.9815924882623317
vol.T,ST,750.0,0.0,0.0018221117271081462,0.0022679438101137948,0.015896677122208488,0.9826346910123979
vol.T,ST,760.0,0.0,0.0008917392140793605,0.001175129521329582,0.015348290323519836,0.9850998489678974
vol.T,ST,770.0,0.0,0.0018676434833460067,0.002334097040323215,0.014132782946575273,0.9854350174695805
vol.T,ST,780.0,0.0,0.0036677893092499827,0.00453304977623464,0.012809832886635007,0.9839750882564674
vol.T,ST,790.0,0.0,0.004215878526750302,0.005273617577487631,0.011859771820313149,0.9835265830201606
vol.T,ST,800.0,0.0,0.0030511279016413864,0.0039125804073590715,0.011513454928670714,0.9852004131413511
vol.T,ST,810.0,0.0,0.0014957511177824505,0.0019680811107740527,0.0118117187089207,0.987321980953175
vol.T,ST,820.0,0.0,0.0011960472509742063,0.0014499743630389738,0.012658175597754987,0.9872749472593872
vol.T,ST,830.0,0.0,0.002264785031670303,0.0026235425324907463,0.013801669841146898,0.984578745186196
vol.T,ST,840.0,0.0,0.0028740539425188612,0.003385586104246252,0.014835788599854065,0.9822094249873932
vol.T,ST,850.0,0.0,0.001828326745201873,0.0022298334692540532,0.015304839474001873,0.9829916340885475
vol.T,ST,860.0,0.0,0.0007526307644290371,0.000980810374037413,0.01494965776112053,0.9852083877793502
vol.T,ST,870.0,0.0,0.0014827348164387234,0.0018494436570985395,0.013950516462968549,0.985442391416224
vol.T,ST,880.0,0.0,0.003103323688487746,0.0038233375145563897,0.012820068473747006,0.9839384052183894
vol.T,ST,890.0,0.0,0.0036267482502447064,0.004522606320969026,0.012029860989132852,0.9833831277411622
vol.T,ST,900.0,0.0,0.0025852008155327817,0.003305245076753344,0.011826866131193646,0.9848528632251033
vol.T,ST,910.0,0.0,0.0012715451715683578,0.0016567239807099158,0.012272477040393547,0.9866784916177276
vol.T,ST,920.0,0.0,0.0012940067593536315,0.0015438907420537169,0.013283341778901149,0.986251546650282
vol.T,ST,930.0,0.0,0.002678544222765907,0.003129569789449369,0.014609574118827719,0.9831370855333701
vol.T,ST,940.0,0.0,0.003446775075377542,0.0041215143796385955,0.015832905732525153,0.9804578656953504
vol.T,ST,950.0,0.0,0.002281099014719585,0.0028459583384611896,0.01647044314250994,0.9812309663013019
vol.T,ST,960.0,0.0,0.0008650031423912284,0.001178754080748857,0.0162250993707226,0.9837769083457089
vol.T,ST,970.0,0.0,0.0012595302625938688,0.001605183056685779,0.01526039317851336,0.9844615706971019
vol.T,ST,980.0,0.0,0.002704531651238828,0.0033230683338336636,0.014119434534152604,0.9833041710447532
vol.T,ST,990.0,0.0,0.0032041108374735333,0.00396278338757313,0.013326507869540106,0.9829351357250959
vol.T,ST,1000.0,0.0,0.002245148182666538,0.0028362982206680152,0.013167788073070032,0.9844345631706316
vol.T,ST,1010.0,0.0,0.0011213925214211052,0.0014337905963837932,0.013723435002749801,0.9860874413793862
vol.T,ST,1020.0,0.0,0.0014497449393896212,0.0017319835876338325,0.014907590244255475,0.9852262842417584
vol.T,ST,1030.0,0.0,0.0031725973039070923,0.003779765073649526,0.016443987645488045,0.981505324095729
vol.T,ST,1040.0,0.0,0.004111880883032669,0.0050149537569256575,0.017865557225637693,0.9783705298739157
vol.T,ST,1050.0,0.0,0.0028129374512944755,0.0035697759406629224,0.01862717250824186,0.9791540989341788
vol.T,ST,1060.0,0.0,0.001083828623693036,0.0014683315495068786,0.01838153442680842,0.9821015552220269
vol.T,ST,1070.0,0.0,0.0012378790398173511,0.001531670241120762,0.017301685959869435,0.9832006558458525
vol.T,ST,1080.0,0.0,0.0025891961941012947,0.003088050275759229,0.016007230441270746,0.9822673775606481
vol.T,ST,1090.0,0.0,0.003059626702180098,0.0036875514859504603,0.015102099504416183,0.981995368982774
vol.T,ST,1100.0,0.0,0.0020917244203439303,0.002582824653660986,0.01490971238753285,0.9835320783631027
vol.T,ST,1110.0,0.0,0.001014150155920154,0.0012886070260142689,0.015510004729590311,0.9851256261697147
vol.T,ST,1120.0,0.0,0.0014854757204278612,0.001812682985290022,0.016791037200469087,0.9840297444039354
vol.T,ST,1130.0,0.0,0.0033912325663361343,0.004117247551572041,0.018428769902042966,0.9799657042935073
vol.T,ST,1140.0,0.0,0.004396309886409579,0.005433487612615322,0.01989451652809312,0.9766685043417586
vol.T,ST,1150.0,0.0,0.002994854796999044,0.003825598079065396,0.02058454763085614,0.9776769004087323
vol.T,ST,1160.0,0.0,0.001179844501937836,0.00155820386703663,0.020130957677071203,0.981033091154071
vol.T,ST,1170.0,0.0,0.0014168827422951563,0.0016708556140298584,0.01875975900579494,0.9823872566727023
vol.T,ST,1180.0,0.0,0.002911744229280106,0.003383640961187129,0.017184251912300306,0.9815403921961795
vol.T,ST,1190.0,0.0,0.0034155695234895896,0.0040350683371374995,0.016068410438970514,0.9813719294285272
vol.T,ST,1200.0,0.0,0.0023279101409081136,0.0028095473935210668,0.015743445341672956,0.9831112303746283
vol.T,ST,1210.0,0.0,0.001039448433904426,0.0012863857782944854,0.01626873304353601,0.98494105984325
vol.T,ST,1220.0,0.0,0.0013030470476031381,0.0015783082058072532,0.017503694448442613,0.9840193035297391
vol.T,ST,1230.0,0.0,0.003071407266653584,0.003718993182828263,0.01909181900813943,0.9800544971668889
vol.T,ST,1240.0,0.0,0.004025135450718203,0.0049569269715826,0.020472832550193356,0.9768649097495292
vol.T,ST,1250.0,0.0,0.0026797400402754,0.0033950266334924046,0.021026254054217992,0.9780108417752233
vol.T,ST,1260.0,0.0,0.0010691979899546138,0.0013700091583596587,0.02039952794265732,0.9813829439637307
vol.T,ST,1270.0,0.0,0.0015884831066780285,0.0018480477446795528,0.018862546505405833,0.9825520652419616
vol.T,ST,1280.0,0.0,0.003279459530759229,0.003839720844117978,0.017162068358985434,0.9814716290054485
vol.T,ST,1290.0,0.0,0.0039811601932687865,0.004764603261544327,0.015898190893096374,0.9809996864673087
vol.T,ST,1300.0,0.0,0.0026563235063600255,0.003274275983094822,0.015527790981393112,0.9829730072940595
vol.T,ST,1310.0,0.0,0.0011341868662027692,0.001451798874481077,0.01599966263762576,0.9851074890621188
vol.T,ST,1320.0,0.0,0.001162147469639671,0.0014076077734854419,0.017164172652067905,0.9845921264353468
vol.T,ST,1330.0,0.0,0.002747484544487586,0.0032635626207774973,0.018661472169782166,0.9810526944245158
vol.T,ST,1340.0,0.0,0.0036342779598259847,0.004383087177282072,0.019938387360805086,0.9781678189281738
vol.T,ST,1350.0,0.0,0.0023647418293291185,0.002929338744876307,0.020394623926193168,0.9793790084022629
vol.T,ST,1360.0,0.0,0.000925028623399556,0.0011747420560434673,0.019705773730105382,0.9825814930852179
vol.T,ST,1370.0,0.0,0.0016036330740793379,0.0019205201648026017,0.018155561353795754,0.9834998582060511
vol.T,ST,1380.0,0.0,0.0033777023539593313,0.004060582428254923,0.01647096032078844,0.9822397994678261
vol.T,ST,1390.0,0.0,0.003929125952749588,0.004812325862957622,0.015283339482562825,0.9818886193950629
vol.T,ST,1400.0,0.0,0.002705621092785243,0.003406504957064809,0.01488783917287925,0.9837146135302336
vol.T,ST,1410.0,0.0,0.0011656134464130797,0.0015092695159150892,0.015322202901866465,0.9858716674282617
vol.T,ST,1420.0,0.0,0.0011420189853828305,0.001349095845141294,0.016442806772151996,0.9854537075089854
vol.T,ST,1430.0,0.0,0.0027012230139840244,0.0031384656247087535,0.01791105740511156,0.9819995593196139
vol.T,ST,1440.0,0.0,0.0036156883421644245,0.004291024617044377,0.01920232797012504,0.9790772134696002
vol.T,ST,1450.0,0.0,0.002371004004278157,0.0028993525255362235,0.019739977874016195,0.9801149107695647
vol.T,ST,1460.0,0.0,0.0008649080862451442,0.001105252569181669,0.019200705785714256,0.9831197815149404
vol.T,ST,1470.0,0.0,0.001396441695385891,0.0016978133359701122,0.01783585582097259,0.9839042332981015
vol.T,ST,1480.0,0.0,0.0030458467089719207,0.0036890546167094645,0.016334166021469334,0.9825443134684071
vol.T,ST,1490.0,0.0,0.0035671728207775483,0.0043938175782693364,0.01531296478296779,0.9820689725397477
vol.T,ST,1500.0,0.0,0.0024201818198844325,0.003066898026071724,0.01507422345668015,0.9837274742270837
vol.T,ST,1510.0,0.0,0.0010582371511958504,0.001369713245831047,0.015671303842403277,0.9856670119195772
vol.T,ST,1520.0,0.0,0.0012987658777606436,0.001516779793030642,0.016973278298117584,0.9849536156049036
vol.T,ST,1530.0,0.0,0.0031382414128345057,0.0036489162822496983,0.01864276641077251,0.9811250677966279
vol.T,ST,1540.0,0.0,0.00420027943906018,0.005008355803447684,0.020139413522880453,0.9778772068131246
vol.T,ST,1550.0,0.0,0.002840959500301296,0.0035175407754201005,0.020852172670616544,0.9788516888787224
vol.T,ST,1560.0,0.0,0.0010125205949738747,0.0013553965265227805,0.020415784800288078,0.9821229852987106
vol.T,ST,1570.0,0.0,0.0012287252790603358,0.001557348313728245,0.019070633135128346,0.9833097902083574
vol.T,ST,1580.0,0.0,0.0027087020550638297,0.0033157988916604924,0.017545649338133254,0.9822740525813595
vol.T,ST,1590.0,0.0,0.0031971535107082547,0.003951936656643631,0.016515525132395008,0.981970756978375
vol.T,ST,1600.0,0.0,0.0021168783041218566,0.0026885123737848005,0.01632295146447298,0.9836208020517088
vol.T,ST,1610.0,0.0,0.0009287542506369284,0.0012052827987904253,0.01704066057582746,0.9853090732800563
vol.T,ST,1620.0,0.0,0.0014635420249537604,0.0017375767436341413,0.018536370112196526,0.9840442941076409
vol.T,ST,1630.0,0.0,0.0036373808845009924,0.004319058172336783,0.020444876552751477,0.9794758840844549
vol.T,ST,1640.0,0.0,0.004869141509758362,0.005915803140250482,0.02216888102312079,0.9756743852323773
vol.T,ST,1650.0,0.0,0.0033717246283345146,0.004246663699030024,0.02302219645176703,0.9766402359017102
vol.T,ST,1660.0,0.0,0.0012319142144615368,0.0016486645528974897,0.02257833004084891,0.9803574157779559
vol.T,ST,1670.0,0.0,0.0012230447935550318,0.0015044443538643063,0.021091842249261267,0.9820065685145479
vol.T,ST,1680.0,0.0,0.0026247541744111444,0.003122267117938282,0.019383570634990906,0.9812178922930658
vol.T,ST,1690.0,0.0,0.003088589364171205,0.0037261540069210815,0.01821633850117106,0.9810144141234861
vol.T,ST,1700.0,0.0,0.0019944160644607364,0.0024765359126758795,0.017969500914126812,0.9826950406064807
vol.T,ST,1710.0,0.0,0.0008391111724824654,0.0010798110779995315,0.01871620769614972,0.9843094511146446
vol.T,ST,1720.0,0.0,0.0014961054609572107,0.0018083567563163885,0.020300578224906992,0.9827813844170481
vol.T,ST,1730.0,0.0,0.0038296358659964014,0.004616498109112567,0.02231040780400489,0.9778284078420668
vol.T,ST,1740.0,0.0,0.005108414820766655,0.0062675193332317365,0.024083015865496212,0.9738297840615817
vol.T,ST,1750.0,0.0,0.0035111885328500594,0.004429919929444738,0.02486376049503715,0.9750101131420692
vol.T,ST,1760.0,0.0,0.0013331885444258426,0.0017155214404261986,0.024200584563598134,0.9791188927628279
vol.T,ST,1770.0,0.0,0.00148025356008904,0.0017118109274872773,0.022410933344891623,0.9809821141218266
vol.T,ST,1780.0,0.0,0.0030745558225336272,0.0035608008973652214,0.020423306101102056,0.980244794119282
vol.T,ST,1790.0,0.0,0.0035831019896962303,0.004251376824002232,0.019061324126629083,0.9801385992863986
vol.T,ST,1800.0,0.0,0.002351823026436493,0.0028797540010755815,0.018703951244489703,0.9820585592700662
vol.T,ST,1810.0,0.0,0.000938567857729737,0.0012071952722579168,0.01939573545993643,0.9840144285841864
vol.T,ST,1820.0,0.0,0.001305307334776256,0.0015967064522788403,0.020946406369777376,0.9828607321009489
vol.T,ST,1830.0,0.0,0.0034035418313925815,0.004099898374267067,0.022906697732365547,0.978278015181184
vol.T,ST,1840.0,0.0,0.004576781781458349,0.005582564640244288,0.024577322760349435,0.9746237361341472
vol.T,ST,1850.0,0.0,0.0030755369005584323,0.003828884610966378,0.025186670064647546,0.9760213377007219
vol.T,ST,1860.0,0.0,0.0012053352832163582,0.0014907523610715723,0.024311966105804366,0.9800668494412903
vol.T,ST,1870.0,0.0,0.0017143587177801739,0.001964280818134504,0.022333650299770382,0.9816324916876181
vol.T,ST,1880.0,0.0,0.003532048260400132,0.0041309974985493676,0.02021453492780607,0.9806031914769393
vol.T,ST,1890.0,0.0,0.004079749821113303,0.004899734882166149,0.018762910414112478,0.9803648008977996
vol.T,ST,1900.0,0.0,0.00274529485570342,0.0034051656929362972,0.01832575154324641,0.9823458258041957
vol.T,ST,1910.0,0.0,0.0011147428882443235,0.0014399234926975773,0.018919984374962263,0.9845809379360986
vol.T,ST,1920.0,0.0,0.001172814023728261,0.0014003290819900906,0.02033851750430158,0.9839474347886514
vol.T,ST,1930.0,0.0,0.0029560593096631827,0.0034620815197249923,0.02213152979432767,0.9800275297819583
vol.T,ST,1940.0,0.0,0.003969101095590209,0.0047205718598466945,0.023619477521362075,0.9768936057018316
vol.T,ST,1950.0,0.0,0.0025708098890467107,0.0031167783570677015,0.024074223525731436,0.9783796779085018
vol.T,ST,1960.0,0.0,0.0009713280135568776,0.0011787399947417133,0.02312579534730156,0.9820971661299681
vol.T,ST,1970.0,0.0,0.0017104550927705623,0.002009233032708027,0.021167505250214262,0.983229395285663
vol.T,ST,1980.0,0.0,0.003638934004258764,0.004354704262757286,0.019111622189271024,0.9818907858889611
vol.T,ST,1990.0,0.0,0.004227353392797429,0.005171615008351942,0.017704244354092628,0.9814776121421329
vol.T,ST,2000.0,0.0,0.0028930321426341526,0.0036430661531984265,0.017260308737439035,0.9833863921590159
vol.T,ST,2010.0,0.0,0.001209048838015712,0.0015620121620833337,0.017790923462566027,0.9856726216696261
vol.T,ST,2020.0,0.0,0.0011563866292102357,0.0013304288895447426,0.01910411275487351,0.985242353050757
vol.T,ST,2030.0,0.0,0.0028331919048829052,0.00321321045193965,0.020788198484779776,0.9815915092521548
vol.T,ST,2040.0,0.0,0.003835144306479907,0.004441027922112402,0.022219579656880824,0.9785750094019393
vol.T,ST,2050.0,0.0,0.0024921927434184985,0.0029379942956319445,0.02272503987849544,0.9799183102126284
vol.T,ST,2060.0,0.0,0.0008554931451898169,0.0010231910185845396,0.021950780923111535,0.9834002935319739
vol.T,ST,2070.0,0.0,0.001419943801448558,0.0017020087250960822,0.020237646856509132,0.9843958568922941
vol.T,ST,2080.0,0.0,0.0029936765652140893,0.0036407190977732987,0.018509685229740943,0.9831704349977458
vol.T,ST,2090.0,0.0,0.0036820642752763864,0.004559777710994824,0.017267272755580626,0.9824878304182887
vol.T,ST,2100.0,0.0,0.0025105510031322,0.003190706348760714,0.016966346266095007,0.9840953594161622
vol.T,ST,2110.0,0.0,0.0010797893401690065,0.00136927084851414,0.01763354068270606,0.9860219440617636
vol.T,ST,2120.0,0.0,0.0012544792884626231,0.0013897375851590324,0.019024532656450092,0.9853316670519999
vol.T,ST,2130.0,0.0,0.003265617546743934,0.003666818130001465,0.020902193817695633,0.9812001578615072
vol.T,ST,2140.0,0.0,0.004455510726260901,0.005161894285257543,0.02255691289316228,0.9777442120155702
vol.T,ST,2150.0,0.0,0.0030158250731602857,0.003602800924537404,0.023296340330668654,0.9788749824512197
vol.T,ST,2160.0,0.0,0.0010340397965502672,0.0013047891196435969,0.02271943891175227,0.9824527954975206
vol.T,ST,2170.0,0.0,0.0012333637066192261,0.001528592532763729,0.02113269681863414,0.9836873533510379
vol.T,ST,2180.0,0.0,0.002789805020147074,0.0034035254344620836,0.019388965144316834,0.9824451798120788
vol.T,ST,2190.0,0.0,0.0033107210929103747,0.004082081458624294,0.018245032293549603,0.9819369210529146
vol.T,ST,2200.0,0.0,0.0021911439441924694,0.002751957715651093,0.018062414553041493,0.9835117750300989
vol.T,ST,2210.0,0.0,0.0009700208172202637,0.0011877520788332963,0.018902467875579438,0.9851868022175237
vol.T,ST,2220.0,0.0,0.0015865473855070495,0.0017640272936399412,0.020604861051469792,0.9838087024783987
vol.T,ST,2230.0,0.0,0.0039636069702106555,0.004546572492726551,0.022752276394823856,0.9789750691921034
vol.T,ST,2240.0,0.0,0.005332840313330937,0.006302396279652454,0.0246663548343956,0.9749924280604938
vol.T,ST,2250.0,0.0,0.0037322998752212853,0.004538665796909616,0.025568455437555173,0.9761349302153545
vol.T,ST,2260.0,0.0,0.0013822873286935748,0.0017264830527727692,0.024989394129167616,0.9802101492954246
vol.T,ST,2270.0,0.0,0.001285288747078112,0.0015037898707243532,0.023254056605483738,0.9820151571611145
vol.T,ST,2280.0,0.0,0.0027045007510029303,0.003154516420773566,0.021319019029774632,0.9811681009625308
vol.T,ST,2290.0,0.0,0.0031688049437611637,0.0037571590967739256,0.02003909484205301,0.9809036976275527
vol.T,ST,2300.0,0.0,0.0020320657826202013,0.002443019609857003,0.019819958717979126,0.9826030641058373
vol.T,ST,2310.0,0.0,0.0008733881044149707,0.0010191507873558126,0.020729839984997438,0.9842283248069721
vol.T,ST,2320.0,0.0,0.0016750513680734399,0.0018999477272375448,0.02259048343785577,0.9825422761736451
vol.T,ST,2330.0,0.0,0.004282649183717595,0.00504151325778942,0.024932158303949337,0.9772361732395493
vol.T,ST,2340.0,0.0,0.005727240994812172,0.006933966776200553,0.026989195753740293,0.9729769596004649
vol.T,ST,2350.0,0.0,0.00398574062154875,0.00497176443518996,0.02788451722718095,0.9743053379504419
vol.T,ST,2360.0,0.0,0.0015219103821460733,0.001922824224520351,0.02710103723074132,0.9787922057389149
vol.T,ST_conf,0.0,0.0,0.0,0.0,0.0,0.0
vol.T,ST_conf,10.0,0.0,0.041102896380053724,0.06512348021522799,0.004250043563538866,0.1332135587114775
vol.T,ST_conf,20.0,0.0,0.03688113454781133,0.04641053737055925,0.004226261887249999,0.09876556971791751
vol.T,ST_conf,30.0,0.0,0.03074473146353492,0.0413889862248386,0.005659510510830451,0.06596588429786897
vol.T,ST_conf,40.0,0.0,0.026980670521896132,0.03098165417842469,0.005532114834932134,0.06434892913618027
vol.T,ST_conf,50.0,0.0,0.019628039926723725,0.023741303433280927,0.005648456988403657,0.06322142661232365
vol.T,ST_conf,60.0,0.0,0.014406482612323369,0.015855010524054275,0.003936651794990663,0.07735146247304547
vol.T,ST_conf,70.0,0.0,0.00979835942139599,0.00996630838637136,0.0033873072913548604,0.06023554745176091
vol.T,ST_conf,80.0,0.0,0.006789572177891891,0.007783821157002674,0.002556105211062908,0.05509854961882468
vol.T,ST_conf,90.0,0.0,0.004496188824055488,0.005258443800876585,0.0022764166233685047,0.06068190881103508
vol.T,ST_conf,100.0,0.0,0.004259650418218135,0.0049441548193856315,0.0019437999100008839,0.05507389997608639
vol.T,ST_conf,110.0,0.0,0.004131472227750729,0.004785463248316133,0.002173959068754708,0.05014191687599352
vol.T,ST_conf,120.0,0.0,0.004173221376792775,0.004962511002880605,0.0021345109814150873,0.05687958566676312
vol.T,ST_conf,130.0,0.0,0.004571457554098492,0.005255787037889424,0.0030611385450924214,0.04392716204105362
vol.T,ST_conf,140.0,0.0,0.004575110137723727,0.0051185145914204415,0.0031986595343536563,0.055961867403208285
vol.T,ST_conf,150.0,0.0,0.004040736465254793,0.00500954999311843,0.003152449886420482,0.04902880224056797
vol.T,ST_conf,160.0,0.0,0.0031680214725757915,0.004357049376768413,0.0031965135224357724,0.05200154362895442
vol.T,ST_conf,170.0,0.0,0.0023669699903839,0.0036012968639084703,0.002573816549830385,0.0488921655794467
vol.T,ST_conf,180.0,0.0,0.0019123452608075843,0.0025255271524983135,0.002139838540458248,0.046279807238433404
vol.T,ST_conf,190.0,0.0,0.0018628686547068375,0.002227213305237866,0.0017844635746236683,0.0489543645169695
vol.T,ST_conf,200.0,0.0,0.0016246665775920216,0.0018541785881672518,0.0018826120977631926,0.04130327829028186
vol.T,ST_conf,210.0,0.0,0.0018028534160671329,0.0019111180965190508,0.0016812030094191588,0.053777605441791096
vol.T,ST_conf,220.0,0.0,0.0017406155385527077,0.0020955709319176305,0.0020104523469788066,0.050039128703591895
vol.T,ST_conf,230.0,0.0,0.002044559970795895,0.002514175158188634,0.0023658488926034107,0.0480781056108994
vol.T,ST_conf,240.0,0.0,0.0018685333554987302,0.0024795746016098063,0.002609645366190915,0.0495627688394232
vol.T,ST_conf,250.0,0.0,0.0019808742972777954,0.002412282228845403,0.002280170030898181,0.04445914682104342
vol.T,ST_conf,260.0,0.0,0.0015397143075570185,0.0021274915629902083,0.002113532651279276,0.039944217071936114
vol.T,ST_conf,270.0,0.0,0.0012758604689409759,0.0016234532334366831,0.0020542416788320705,0.046240896285355
vol.T,ST_conf,280.0,0.0,0.0012095486283673542,0.0017766229227770022,0.002117788611907512,0.05349733811738968
vol.T,ST_conf,290.0,0.0,0.0010636571442799007,0.0014437521259444515,0.0017395012384795268,0.04943186034727346
vol.T,ST_conf,300.0,0.0,0.000991815583246881,0.0013182874666380295,0.0015453005367773577,0.048016972374791085
vol.T,ST_conf,310.0,0.0,0.0009732954725722068,0.001078474544144648,0.0016437589014984748,0.04217375870624481
vol.T,ST_conf,320.0,0.0,0.0008196109537827161,0.0011725940720096566,0.0016453025688907127,0.047751151930756984
vol.T,ST_conf,330.0,0.0,0.0012932205994056166,0.0016529312596898446,0.0019086019722343087,0.05000735322604011
vol.T,ST_conf,340.0,0.0,0.001141013755090448,0.0015443956013624117,0.001856568090312542,0.050480007191627936
vol.T,ST_conf,350.0,0.0,0.001198588220582492,0.0015004474475099226,0.0017059681751565635,0.04310476336809029
vol.T,ST_conf,360.0,0.0,0.0010371154600633354,0.0012762694857647774,0.0018009300090589975,0.0425139825729555
vol.T,ST_conf,370.0,0.0,0.0009361344828343726,0.0009675964016201428,0.0017298643900415655,0.04750142110120701
vol.T,ST_conf,380.0,0.0,0.000745497125430279,0.0009556167160408788,0.0013409017484451598,0.048774143301295994
vol.T,ST_conf,390.0,0.0,0.0008073820522674775,0.0009574313116935696,0.0014122641127038895,0.048026139430376986
vol.T,ST_conf,400.0,0.0,0.0005524143049166419,0.0007816786068579803,0.0010844695920463716,0.04628932271113686
vol.T,ST_conf,410.0,0.0,0.000516544802214332,0.000673906693507773,0.0013550848324954397,0.04337708280319603
vol.T,ST_conf,420.0,0.0,0.0006223143047318363,0.0007727870351006972,0.0013752199935357704,0.04811790288498096
vol.T,ST_conf,430.0,0.0,0.0007992609826050017,0.0008911747757246348,0.001573837128144644,0.048363516301703796
vol.T,ST_conf,440.0,0.0,0.0007999772146835782,0.0008476697500788038,0.0017593349799021982,0.042248337841172795
vol.T,ST_conf,450.0,0.0,0.0006581597825658192,0.0008381519131651795,0.001690396255135482,0.04241964142100837
vol.T,ST_conf,460.0,0.0,0.0004715240997916298,0.000696023109212524,0.0016005730925248462,0.04452217640648643
vol.T,ST_conf,470.0,0.0,0.0005454242762398984,0.0006914326852203072,0.0013996048460634591,0.05164228212089376
vol.T,ST_conf,480.0,0.0,0.0006641671915483678,0.0006878642396677971,0.0012713834267281338,0.04653016049367573
vol.T,ST_conf,490.0,0.0,0.0005692683613812547,0.000635015998912729,0.0012079939616350315,0.043870099583003426
vol.T,ST_conf,500.0,0.0,0.000380140372370263,0.00044735343248973234,0.0011261157846156056,0.044456692080351384
vol.T,ST_conf,510.0,0.0,0.00028492070227047287,0.0003738773855267262,0.0011929294736873675,0.04474071324602814
vol.T,ST_conf,520.0,0.0,0.00040660766645405407,0.0005302555062407429,0.0012533600347137798,0.04405167505731757
vol.T,ST_conf,530.0,0.0,0.0005385499399612574,0.0006129080924398128,0.0013113866487418546,0.046519590687612015
vol.T,ST_conf,540.0,0.0,0.0004760811038123201,0.0006558575202475773,0.0013799669941496591,0.043355831221350366
vol.T,ST_conf,550.0,0.0,0.0003316172404395455,0.00044048502338058556,0.0015954854130214946,0.04143746963690525
vol.T,ST_conf,560.0,0.0,0.00030262463423374894,0.0003571009371143127,0.0014835360599958118,0.04470873585823449
vol.T,ST_conf,570.0,0.0,0.00046653544758553034,0.00048556107602789635,0.0011646411911143543,0.03791034611181906
vol.T,ST_conf,580.0,0.0,0.0005339072519235816,0.0006509837678596989,0.0011328821096890638,0.0432579939443307
vol.T,ST_conf,590.0,0.0,0.0004669456202263826,0.0006334054270881004,0.0010260668105215027,0.04349606971594462
